Outil	Cluster	Gènes	État AA
glimmer	Cluster 960	CM017448.1ANTONOSPOR:c(14996-15859); CM017448.1:14996-15859(-); CM017456.1:149076-149939(+)	OK
glimmer	Cluster 961	CM017452.1ANTONOSPOR:18559-19422; CM017452.1:18559-19422(+)	OK
glimmer	Cluster 962	CM017453.1ANTONOSPOR:73708-74571; CM017453.1:73706-74569(+)	OK
glimmer	Cluster 963	CM017456.1ANTONOSPOR:148812-149939	Gène non prédit
glimmer	Cluster 964	CM017463.1ANTONOSPOR:443-1306; CM017463.1:470-1306(+)	Différent (Différence au début: 443 vs 470)
glimmer	Cluster 965	CM017455.1ANTONOSPOR:c(89507-90367); CM017455.1:89507-90367(-)	OK
glimmer	Cluster 966	CM017450.1ANTONOSPOR:c(44323-45180); CM017450.1:44323-45180(-)	OK
glimmer	Cluster 967	CM017450.1ANTONOSPOR:169229-170086; CM017450.1:169229-170086(+)	OK
glimmer	Cluster 968	CM017452.1ANTONOSPOR:c(137546-138403); CM017452.1:137546-138403(-)	OK
glimmer	Cluster 969	CM017458.1ANTONOSPOR:15952-16809; CM017458.1:16159-16809(+)	Différent (Différence au début: 15952 vs 16159)
glimmer	Cluster 970	CM017459.1ANTONOSPOR:c(90522-91379); CM017459.1:90522-91379(-)	OK
glimmer	Cluster 971	CM017448.1ANTONOSPOR:70458-71312; CM017448.1:70458-71312(+)	OK
glimmer	Cluster 972	CM017447.1ANTONOSPOR:238725-239576; CM017447.1:238725-239576(+)	OK
glimmer	Cluster 973	CM017450.1ANTONOSPOR:c(210835-211686); CM017450.1:210834-211685(-)	OK
glimmer	Cluster 974	CM017457.1ANTONOSPOR:58183-59034; CM017457.1:58181-59032(+)	OK
glimmer	Cluster 975	CM017458.1ANTONOSPOR:107924-108775; CM017458.1:107924-108775(+)	OK
glimmer	Cluster 976	CM017454.1ANTONOSPOR:136265-137113; CM017454.1:136265-137113(+)	OK
glimmer	Cluster 977	CM017447.1ANTONOSPOR:58597-59442; CM017447.1:58597-59442(+)	OK
glimmer	Cluster 978	CM017457.1ANTONOSPOR:15679-16524; CM017457.1:15679-16524(+)	OK
glimmer	Cluster 979	CM017447.1ANTONOSPOR:c(337966-338808); CM017447.1:337965-338912(-)	Différent (Différence au début: 338808 vs 338912)
glimmer	Cluster 980	CM017451.1ANTONOSPOR:173028-173870; CM017451.1:173028-173870(+)	OK
glimmer	Cluster 981	CM017453.1ANTONOSPOR:c(86223-87065); CM017453.1:86221-87117(-)	Différent (Différence au début: 87065 vs 87117)
glimmer	Cluster 982	CM017447.1ANTONOSPOR:126143-126982; CM017447.1:126143-126982(+)	OK
glimmer	Cluster 983	CM017453.1ANTONOSPOR:169195-170034; CM017453.1:169208-170032(+)	Différent (Différence au début: 169195 vs 169208, Différence à la fin: 170034 vs 170032)
glimmer	Cluster 984	CM017453.1ANTONOSPOR:c(170869-171708); CM017453.1:170867-171706(-)	OK
glimmer	Cluster 985	CM017455.1ANTONOSPOR:17815-18654; CM017455.1:17815-18654(+)	OK
glimmer	Cluster 986	CM017455.1ANTONOSPOR:c(73717-74556); CM017455.1:73717-74556(-)	OK
glimmer	Cluster 987	CM017458.1ANTONOSPOR:692-1531	Gène non prédit
glimmer	Cluster 988	CM017447.1ANTONOSPOR:c(374034-374870); CM017447.1:374033-374869(-)	OK
glimmer	Cluster 989	CM017448.1ANTONOSPOR:161256-162092; CM017448.1:161256-162092(+)	OK
glimmer	Cluster 990	CM017454.1ANTONOSPOR:135064-135900; CM017454.1:135064-135900(+)	OK
glimmer	Cluster 991	CM017457.1ANTONOSPOR:93232-94068	Gène non prédit
glimmer	Cluster 992	CM017460.1ANTONOSPOR:93882-94718; CM017460.1:93903-94718(+)	Différent (Différence au début: 93882 vs 93903)
glimmer	Cluster 993	CM017463.1ANTONOSPOR:52982-53818; CM017463.1:52982-53818(+)	OK
glimmer	Cluster 994	CM017447.1ANTONOSPOR:216111-216944; CM017447.1:216111-216944(+)	OK
glimmer	Cluster 995	CM017448.1ANTONOSPOR:c(131702-132535); CM017448.1:131702-132535(-)	OK
glimmer	Cluster 996	CM017453.1ANTONOSPOR:100626-101459; CM017453.1:100624-101457(+)	OK
glimmer	Cluster 997	CM017458.1ANTONOSPOR:51404-52237; CM017458.1:51404-52237(+)	OK
glimmer	Cluster 998	CM017459.1ANTONOSPOR:125744-126577; CM017459.1:125807-126577(+)	Différent (Différence au début: 125744 vs 125807)
glimmer	Cluster 999	CM017461.1ANTONOSPOR:93973-94806; CM017461.1:93973-94806(+)	OK
glimmer	Cluster 1000	CM017447.1ANTONOSPOR:c(142712-143542); CM017447.1:142712-143542(-)	OK
glimmer	Cluster 1001	CM017447.1ANTONOSPOR:290398-291228; CM017447.1:290397-291227(+)	OK
glimmer	Cluster 1002	CM017450.1ANTONOSPOR:c(219680-220510); CM017450.1:219679-220398(-)	Différent (Différence au début: 220510 vs 220398)
glimmer	Cluster 1003	CM017452.1ANTONOSPOR:c(60909-61736); CM017452.1:60909-61595(-)	Différent (Différence au début: 61736 vs 61595)
glimmer	Cluster 1004	CM017452.1ANTONOSPOR:160467-161294; CM017452.1:160467-161294(+)	OK
glimmer	Cluster 1005	CM017462.1ANTONOSPOR:c(26729-27556); CM017462.1:26729-27613(-)	Différent (Différence au début: 27556 vs 27613)
glimmer	Cluster 1006	CM017448.1ANTONOSPOR:143606-144430; CM017448.1:143606-144430(+)	OK
glimmer	Cluster 1007	CM017449.1ANTONOSPOR:12375-13199; CM017449.1:12375-13199(+); CM017451.1:204196-205020(-)	OK
glimmer	Cluster 1008	CM017451.1ANTONOSPOR:c(204196-205020)	Gène non prédit
glimmer	Cluster 1009	CM017458.1ANTONOSPOR:c(125828-126652); CM017458.1:125828-126652(-)	OK
glimmer	Cluster 1010	CM017461.1ANTONOSPOR:c(80572-81396); CM017461.1:80572-81396(-)	OK
glimmer	Cluster 1011	CM017462.1ANTONOSPOR:c(11567-12391); CM017462.1:11567-12391(-)	OK
glimmer	Cluster 1012	CM017449.1ANTONOSPOR:53243-54064; CM017449.1:53243-54064(+)	OK
glimmer	Cluster 1013	CM017450.1ANTONOSPOR:217917-218738; CM017450.1:218264-218737(+)	Différent (Différence au début: 217917 vs 218264, Différence à la fin: 218738 vs 218737)
glimmer	Cluster 1014	CM017457.1ANTONOSPOR:c(18425-19246); CM017457.1:18424-19257(-)	Différent (Différence au début: 19246 vs 19257)
glimmer	Cluster 1015	CM017458.1ANTONOSPOR:c(113059-113880); CM017458.1:113059-113880(-)	OK
glimmer	Cluster 1016	CM017449.1ANTONOSPOR:c(128630-129448); CM017449.1:128630-129448(-); CM017455.1:167401-168219(+)	OK
glimmer	Cluster 1017	CM017450.1ANTONOSPOR:174030-174848; CM017450.1:174267-174848(+)	Différent (Différence au début: 174030 vs 174267)
glimmer	Cluster 1018	CM017455.1ANTONOSPOR:167401-168219	Gène non prédit
glimmer	Cluster 1019	CM017457.1ANTONOSPOR:25933-26751; CM017457.1:25932-26750(+)	OK
glimmer	Cluster 1020	CM017459.1ANTONOSPOR:c(41732-42550); CM017459.1:41732-42550(-)	OK
glimmer	Cluster 1021	CM017461.1ANTONOSPOR:c(85611-86429); CM017461.1:85611-86429(-)	OK
glimmer	Cluster 1022	CM017449.1ANTONOSPOR:c(32097-32765); CM017449.1:32097-32765(-)	OK
glimmer	Cluster 1023	CM017454.1ANTONOSPOR:102649-103461; CM017454.1:102649-103461(+)	OK
glimmer	Cluster 1024	CM017447.1ANTONOSPOR:c(30395-31204); CM017447.1:30395-31231(-)	Différent (Différence au début: 31204 vs 31231)
glimmer	Cluster 1025	CM017449.1ANTONOSPOR:85141-85950; CM017449.1:85084-85950(+)	Différent (Différence au début: 85141 vs 85084)
glimmer	Cluster 1026	CM017451.1ANTONOSPOR:128618-129427; CM017451.1:128552-129427(+)	Différent (Différence au début: 128618 vs 128552)
glimmer	Cluster 1027	CM017450.1ANTONOSPOR:c(204637-205443); CM017450.1:204636-205442(-)	OK
glimmer	Cluster 1028	CM017456.1ANTONOSPOR:20686-21492; CM017456.1:20644-21492(+)	Différent (Différence au début: 20686 vs 20644)
glimmer	Cluster 1029	CM017447.1ANTONOSPOR:c(275228-276031); CM017447.1:275227-276030(-)	OK
glimmer	Cluster 1030	CM017451.1ANTONOSPOR:c(148725-149528); CM017451.1:148725-149492(-)	Différent (Différence au début: 149528 vs 149492)
glimmer	Cluster 1031	CM017452.1ANTONOSPOR:135841-136644; CM017452.1:135841-136644(+)	OK
glimmer	Cluster 1032	CM017453.1ANTONOSPOR:c(32242-33045); CM017453.1:32241-33092(-)	Différent (Différence au début: 33045 vs 33092)
glimmer	Cluster 1033	CM017453.1ANTONOSPOR:92914-93717; CM017453.1:92912-93715(+)	OK
glimmer	Cluster 1034	CM017455.1ANTONOSPOR:22848-23651; CM017455.1:22824-23651(+)	Différent (Différence au début: 22848 vs 22824)
glimmer	Cluster 1035	CM017455.1ANTONOSPOR:c(144159-144962); CM017455.1:144159-144704(-)	Différent (Différence au début: 144962 vs 144704)
glimmer	Cluster 1036	CM017461.1ANTONOSPOR:c(42639-43442); CM017461.1:42639-43442(-)	OK
glimmer	Cluster 1037	CM017447.1ANTONOSPOR:c(114133-114933); CM017447.1:114133-114774(-)	Différent (Différence au début: 114933 vs 114774)
glimmer	Cluster 1038	CM017448.1ANTONOSPOR:c(127770-128570); CM017448.1:127770-128570(-)	OK
glimmer	Cluster 1039	CM017449.1ANTONOSPOR:150632-151432; CM017449.1:150632-151432(+)	OK
glimmer	Cluster 1040	CM017450.1ANTONOSPOR:c(218800-219600); CM017450.1:218799-219599(-)	OK
glimmer	Cluster 1041	CM017451.1ANTONOSPOR:47666-48466; CM017451.1:47720-48466(+)	Différent (Différence au début: 47666 vs 47720)
glimmer	Cluster 1042	CM017456.1ANTONOSPOR:102425-103225; CM017456.1:102425-103225(+)	OK
glimmer	Cluster 1043	CM017462.1ANTONOSPOR:47640-48440; CM017462.1:47640-48440(+)	OK
glimmer	Cluster 1044	CM017453.1ANTONOSPOR:<3-800	Gène non prédit
glimmer	Cluster 1045	CM017456.1ANTONOSPOR:c(32157-32954); CM017456.1:32157-32954(-)	OK
glimmer	Cluster 1046	CM017460.1ANTONOSPOR:50077-50874; CM017460.1:50078-50875(+)	OK
glimmer	Cluster 1047	CM017450.1ANTONOSPOR:78999-79793; CM017450.1:78987-79793(+)	Différent (Différence au début: 78999 vs 78987)
glimmer	Cluster 1048	CM017453.1ANTONOSPOR:84373-85167; CM017453.1:84404-85165(+)	Différent (Différence au début: 84373 vs 84404, Différence à la fin: 85167 vs 85165)
glimmer	Cluster 1049	CM017462.1ANTONOSPOR:c(85502-86296); CM017462.1:85502-86296(-)	OK
glimmer	Cluster 1050	CM017450.1ANTONOSPOR:c(58559-59350); CM017450.1:58559-59350(-)	OK
glimmer	Cluster 1051	CM017450.1ANTONOSPOR:c(28591-29379); CM017450.1:28591-29454(-)	Différent (Différence au début: 29379 vs 29454)
glimmer	Cluster 1052	CM017453.1ANTONOSPOR:c(175837-176625); CM017448.1:266739-266993(-); CM017453.1:175835-176089(-); CM017461.1:130543-130797(-)	Différent (Différence au début: 176625 vs 266993) (Différence au début: 176625 vs 266993, Différence au début: 266993 vs 176089) (Différence au début: 176625 vs 266993, Différence au début: 266993 vs 176089, Différence au début: 176089 vs 130797)
glimmer	Cluster 1053	CM017461.1ANTONOSPOR:94921-95709; CM017461.1:94960-95709(+)	Différent (Différence au début: 94921 vs 94960)
glimmer	Cluster 1054	CM017447.1ANTONOSPOR:92827-93612; CM017447.1:92827-93612(+)	OK
glimmer	Cluster 1055	CM017449.1ANTONOSPOR:c(201008-201793); CM017449.1:201008-201793(-)	OK
glimmer	Cluster 1056	CM017451.1ANTONOSPOR:c(66598-67383); CM017451.1:66598-67320(-)	Différent (Différence au début: 67383 vs 67320)
glimmer	Cluster 1057	CM017460.1ANTONOSPOR:c(40241-41026); CM017460.1:40242-41042(-)	Différent (Différence au début: 41026 vs 41042)
glimmer	Cluster 1058	CM017448.1ANTONOSPOR:193501-194241; CM017448.1:193459-194241(+)	OK
glimmer	Cluster 1059	CM017449.1ANTONOSPOR:c(187230-188012); CM017449.1:187230-188012(-)	OK
glimmer	Cluster 1060	CM017453.1ANTONOSPOR:c(54196-54978); CM017453.1:54194-54976(-)	OK
glimmer	Cluster 1061	CM017447.1ANTONOSPOR:189242-190021; CM017447.1:189365-190021(+)	Différent (Différence au début: 189242 vs 189365)
glimmer	Cluster 1062	CM017448.1ANTONOSPOR:c(128618-129397); CM017448.1:128618-129397(-)	OK
glimmer	Cluster 1063	CM017450.1ANTONOSPOR:c(117290-118069); CM017450.1:117290-118120(-)	Différent (Différence au début: 118069 vs 118120)
glimmer	Cluster 1064	CM017460.1ANTONOSPOR:c(103345-104124); CM017460.1:103345-104124(-)	OK
glimmer	Cluster 1065	CM017461.1ANTONOSPOR:c(68033-68812); CM017461.1:68033-68788(-)	Différent (Différence au début: 68812 vs 68788)
glimmer	Cluster 1066	CM017449.1ANTONOSPOR:42672-43448; CM017449.1:42672-43448(+)	OK
glimmer	Cluster 1067	CM017454.1ANTONOSPOR:c(19610-20386); CM017454.1:19610-20353(-)	Différent (Différence au début: 20386 vs 20353)
glimmer	Cluster 1068	CM017457.1ANTONOSPOR:c(113201-113977); CM017457.1:113199-113975(-)	OK
glimmer	Cluster 1069	CM017461.1ANTONOSPOR:c(56124-56900); CM017461.1:56124-56954(-)	Différent (Différence au début: 56900 vs 56954)
glimmer	Cluster 1070	CM017461.1ANTONOSPOR:c(96830-97606); CM017461.1:96830-97441(-)	Différent (Différence au début: 97606 vs 97441)
glimmer	Cluster 1071	CM017448.1ANTONOSPOR:c(141731-142504); CM017448.1:141731-142504(-)	OK
glimmer	Cluster 1072	CM017447.1ANTONOSPOR:299987-300757; CM017447.1:299971-300756(+)	Différent (Différence au début: 299987 vs 299971, Différence à la fin: 300757 vs 300756)
glimmer	Cluster 1073	CM017459.1ANTONOSPOR:14180-14950; CM017459.1:14339-14950(+)	Différent (Différence au début: 14180 vs 14339)
glimmer	Cluster 1074	CM017459.1ANTONOSPOR:c(130876-131646); CM017459.1:130876-131646(-)	OK
glimmer	Cluster 1075	CM017460.1ANTONOSPOR:41162-41932; CM017460.1:41163-41933(+)	OK
glimmer	Cluster 1076	CM017447.1ANTONOSPOR:c(121592-122359); CM017447.1:121592-122236(-)	Différent (Différence au début: 122359 vs 122236)
glimmer	Cluster 1077	CM017451.1ANTONOSPOR:42005-42772; CM017451.1:42005-42772(+)	OK
glimmer	Cluster 1078	CM017462.1ANTONOSPOR:c(84297-85064); CM017462.1:84297-85064(-)	OK
glimmer	Cluster 1079	CM017447.1ANTONOSPOR:110341-111105; CM017447.1:110341-111105(+)	OK
glimmer	Cluster 1080	CM017447.1ANTONOSPOR:311372-312136; CM017447.1:311278-312135(+)	Différent (Différence au début: 311372 vs 311278, Différence à la fin: 312136 vs 312135)
glimmer	Cluster 1081	CM017448.1ANTONOSPOR:c(227136-227900); CM017448.1:227136-227768(-)	Différent (Différence au début: 227900 vs 227768)
glimmer	Cluster 1082	CM017449.1ANTONOSPOR:c(40816-41580); CM017449.1:40816-41580(-)	OK
glimmer	Cluster 1083	CM017459.1ANTONOSPOR:17171-17935; CM017459.1:17171-17935(+)	OK
glimmer	Cluster 1084	CM017447.1ANTONOSPOR:c(103162-103923); CM017447.1:103162-103923(-)	OK
glimmer	Cluster 1085	CM017447.1ANTONOSPOR:c(252923-253684); CM017447.1:252923-253684(-)	OK
glimmer	Cluster 1086	CM017453.1ANTONOSPOR:30004-30765; CM017453.1:30004-30765(+)	OK
glimmer	Cluster 1087	CM017460.1ANTONOSPOR:116822-117583; CM017460.1:116822-117583(+)	OK
glimmer	Cluster 1088	CM017463.1ANTONOSPOR:63825-64586; CM017463.1:63825-64586(+)	OK
glimmer	Cluster 1089	CM017447.1ANTONOSPOR:c(35696-36454); CM017447.1:35696-36454(-)	OK
glimmer	Cluster 1090	CM017449.1ANTONOSPOR:c(211804-212562); CM017449.1:211804-212562(-)	OK
glimmer	Cluster 1091	CM017453.1ANTONOSPOR:176784-177542; CM017453.1:176740-177540(+)	Différent (Différence au début: 176784 vs 176740, Différence à la fin: 177542 vs 177540)
glimmer	Cluster 1092	CM017461.1ANTONOSPOR:131322-132080	Gène non prédit
glimmer	Cluster 1093	CM017452.1ANTONOSPOR:c(77268-78023); CM017452.1:77268-78023(-)	OK
glimmer	Cluster 1094	CM017455.1ANTONOSPOR:79568-80323; CM017455.1:79568-80323(+)	OK
glimmer	Cluster 1095	CM017447.1ANTONOSPOR:218493-219245; CM017447.1:218493-219245(+)	OK
glimmer	Cluster 1096	CM017450.1ANTONOSPOR:c(63317-64069); CM017450.1:63317-64090(-)	Différent (Différence au début: 64069 vs 64090)
glimmer	Cluster 1097	CM017458.1ANTONOSPOR:c(146110-146862); CM017458.1:146110-146862(-)	OK
glimmer	Cluster 1098	CM017461.1ANTONOSPOR:12879-13631; CM017461.1:13338-13631(+)	Différent (Différence au début: 12879 vs 13338)
glimmer	Cluster 1099	CM017448.1ANTONOSPOR:36699-37448; CM017448.1:36039-37448(+)	Différent (Différence au début: 36699 vs 36039)
glimmer	Cluster 1100	CM017448.1ANTONOSPOR:c(170827-171576); CM017448.1:170827-171591(-)	Différent (Différence au début: 171576 vs 171591)
glimmer	Cluster 1101	CM017457.1ANTONOSPOR:c(28498-29247); CM017457.1:28497-29246(-)	OK
glimmer	Cluster 1102	CM017457.1ANTONOSPOR:107834-108583; CM017457.1:107832-108581(+)	OK
glimmer	Cluster 1103	CM017459.1ANTONOSPOR:c(126753-127502); CM017459.1:126753-127502(-)	OK
glimmer	Cluster 1104	CM017447.1ANTONOSPOR:212657-213403; CM017447.1:212642-213403(+)	Différent (Différence au début: 212657 vs 212642)
glimmer	Cluster 1105	CM017447.1ANTONOSPOR:270694-271440; CM017447.1:270693-271439(+)	OK
glimmer	Cluster 1106	CM017447.1ANTONOSPOR:c(49566-50309); CM017447.1:49566-50210(-)	Différent (Différence au début: 50309 vs 50210)
glimmer	Cluster 1107	CM017450.1ANTONOSPOR:c(115778-116521); CM017450.1:115778-116521(-)	OK
glimmer	Cluster 1108	CM017454.1ANTONOSPOR:c(36372-37115); CM017454.1:36372-37115(-); CM017459.1:127760-128503(+)	OK
glimmer	Cluster 1109	CM017459.1ANTONOSPOR:127760-128503	Gène non prédit
glimmer	Cluster 1110	CM017459.1ANTONOSPOR:99521-100261; CM017459.1:99521-100261(+)	OK
glimmer	Cluster 1111	CM017447.1ANTONOSPOR:172577-173314; CM017447.1:172577-173314(+)	OK
glimmer	Cluster 1112	CM017449.1ANTONOSPOR:c(196594-197331); CM017449.1:196594-197331(-)	OK
glimmer	Cluster 1113	CM017451.1ANTONOSPOR:154929-155666; CM017451.1:154929-155666(+)	OK
glimmer	Cluster 1114	CM017451.1ANTONOSPOR:159426-160163; CM017451.1:159426-160163(+)	OK
glimmer	Cluster 1115	CM017453.1ANTONOSPOR:c(1763-2500); CM017453.1:1763-2500(-)	OK
glimmer	Cluster 1116	CM017453.1ANTONOSPOR:179863-180600; CM017453.1:179861-180598(+)	OK
glimmer	Cluster 1117	CM017454.1ANTONOSPOR:c(151718-152455); CM017454.1:151718-152455(-)	OK
glimmer	Cluster 1118	CM017447.1ANTONOSPOR:c(187018-187752); CM017447.1:187018-187752(-)	OK
glimmer	Cluster 1119	CM017447.1ANTONOSPOR:200274-201008; CM017447.1:200262-201008(+)	Différent (Différence au début: 200274 vs 200262)
glimmer	Cluster 1120	CM017447.1ANTONOSPOR:c(232742-233476); CM017447.1:232742-233476(-)	OK
glimmer	Cluster 1121	CM017447.1ANTONOSPOR:c(342428-343162); CM017447.1:342427-343161(-)	OK
glimmer	Cluster 1122	CM017451.1ANTONOSPOR:c(51416-52150); CM017451.1:51416-52150(-)	OK
glimmer	Cluster 1123	CM017451.1ANTONOSPOR:140344-141078; CM017451.1:140344-141078(+)	OK
glimmer	Cluster 1124	CM017461.1ANTONOSPOR:84647-85381; CM017461.1:84647-85381(+)	OK
glimmer	Cluster 1125	CM017448.1ANTONOSPOR:c(22325-23056); CM017448.1:22325-23215(-)	Différent (Différence au début: 23056 vs 23215)
glimmer	Cluster 1126	CM017448.1ANTONOSPOR:c(201559-202290); CM017448.1:201559-202290(-)	OK
glimmer	Cluster 1127	CM017449.1ANTONOSPOR:c(179793-180524); CM017449.1:179793-180524(-)	OK
glimmer	Cluster 1128	CM017452.1ANTONOSPOR:c(112659-113390); CM017452.1:112659-113390(-)	OK
glimmer	Cluster 1129	CM017453.1ANTONOSPOR:92121-92852; CM017453.1:92101-92850(+)	Différent (Différence au début: 92121 vs 92101, Différence à la fin: 92852 vs 92850)
glimmer	Cluster 1130	CM017453.1ANTONOSPOR:163749-164480; CM017453.1:163747-164478(+)	OK
glimmer	Cluster 1131	CM017461.1ANTONOSPOR:62377-63108; CM017461.1:62326-63108(+)	Différent (Différence au début: 62377 vs 62326)
glimmer	Cluster 1132	CM017461.1ANTONOSPOR:c(130550-131281)	Gène non prédit
glimmer	Cluster 1133	CM017462.1ANTONOSPOR:c(31964-32695); CM017462.1:31964-32686(-)	Différent (Différence au début: 32695 vs 32686)
glimmer	Cluster 1134	CM017463.1ANTONOSPOR:c(47347-48078)	Gène non prédit
glimmer	Cluster 1135	CM017447.1ANTONOSPOR:c(294266-294994); CM017447.1:294265-294993(-)	OK
glimmer	Cluster 1136	CM017448.1ANTONOSPOR:125582-126310; CM017448.1:125705-126310(+)	Différent (Différence au début: 125582 vs 125705)
glimmer	Cluster 1137	CM017460.1ANTONOSPOR:38748-39476; CM017460.1:38749-39477(+)	OK
glimmer	Cluster 1138	CM017450.1ANTONOSPOR:c(53788-54513); CM017450.1:53788-54513(-)	OK
glimmer	Cluster 1139	CM017454.1ANTONOSPOR:c(14616-15341); CM017454.1:14616-15293(-)	Différent (Différence au début: 15341 vs 15293)
glimmer	Cluster 1140	CM017457.1ANTONOSPOR:c(25151-25876); CM017457.1:25150-25875(-)	OK
glimmer	Cluster 1141	CM017448.1ANTONOSPOR:c(266746-267468)	Gène non prédit
glimmer	Cluster 1142	CM017453.1ANTONOSPOR:19399-20121; CM017453.1:19387-20121(+)	Différent (Différence au début: 19399 vs 19387)
glimmer	Cluster 1143	CM017447.1ANTONOSPOR:353988-354707; CM017447.1:353987-354706(+)	OK
glimmer	Cluster 1144	CM017452.1ANTONOSPOR:27419-28138; CM017452.1:27419-28138(+)	OK
glimmer	Cluster 1145	CM017452.1ANTONOSPOR:c(75927-76646); CM017452.1:75927-76646(-)	OK
glimmer	Cluster 1146	CM017462.1ANTONOSPOR:6534-7253; CM017462.1:6534-7253(+)	OK
glimmer	Cluster 1147	CM017450.1ANTONOSPOR:c(64150-64866); CM017450.1:64150-64866(-)	OK
glimmer	Cluster 1148	CM017452.1ANTONOSPOR:159484-160200; CM017452.1:159484-160200(+)	OK
glimmer	Cluster 1149	CM017448.1ANTONOSPOR:219888-220601; CM017448.1:219879-220601(+)	Différent (Différence au début: 219888 vs 219879)
glimmer	Cluster 1150	CM017448.1ANTONOSPOR:c(235141-235854); CM017448.1:235141-235854(-)	OK
glimmer	Cluster 1151	CM017451.1ANTONOSPOR:182211-182924; CM017451.1:182481-182924(+)	Différent (Différence au début: 182211 vs 182481)
glimmer	Cluster 1152	CM017452.1ANTONOSPOR:163045-163758; CM017452.1:163045-163758(+)	OK
glimmer	Cluster 1153	CM017454.1ANTONOSPOR:c(47518-48231); CM017454.1:47518-48207(-)	Différent (Différence au début: 48231 vs 48207)
glimmer	Cluster 1154	CM017461.1ANTONOSPOR:c(86499-87212); CM017461.1:86499-87212(-)	OK
glimmer	Cluster 1155	CM017447.1ANTONOSPOR:282752-283462; CM017447.1:282751-283461(+)	OK
glimmer	Cluster 1156	CM017448.1ANTONOSPOR:71143-71853; CM017448.1:71353-71853(+)	Différent (Différence au début: 71143 vs 71353)
glimmer	Cluster 1157	CM017449.1ANTONOSPOR:c(184911-185621); CM017449.1:184911-185621(-)	OK
glimmer	Cluster 1158	CM017447.1ANTONOSPOR:c(187917-188624); CM017447.1:187917-188624(-)	OK
glimmer	Cluster 1159	CM017452.1ANTONOSPOR:170345-171052; CM017452.1:170450-171052(+)	Différent (Différence au début: 170345 vs 170450)
glimmer	Cluster 1160	CM017453.1ANTONOSPOR:c(97713-98420); CM017453.1:97711-98418(-)	OK
glimmer	Cluster 1161	CM017455.1ANTONOSPOR:24387-25094; CM017455.1:24492-25094(+)	Différent (Différence au début: 24387 vs 24492)
glimmer	Cluster 1162	CM017459.1ANTONOSPOR:13371-14078; CM017459.1:13371-14078(+)	OK
glimmer	Cluster 1163	CM017459.1ANTONOSPOR:c(16399-17106); CM017459.1:16399-17106(-)	OK
glimmer	Cluster 1164	CM017460.1ANTONOSPOR:137921-138628; CM017460.1:137921-138628(+)	OK
glimmer	Cluster 1165	CM017448.1ANTONOSPOR:238999-239703; CM017448.1:238954-239703(+)	Différent (Différence au début: 238999 vs 238954)
glimmer	Cluster 1166	CM017453.1ANTONOSPOR:47457-48161; CM017453.1:47581-48159(+)	Différent (Différence au début: 47457 vs 47581, Différence à la fin: 48161 vs 48159)
glimmer	Cluster 1167	CM017455.1ANTONOSPOR:c(119021-119725); CM017455.1:119021-119854(-)	Différent (Différence au début: 119725 vs 119854)
glimmer	Cluster 1168	CM017449.1ANTONOSPOR:c(216733-217434); CM017449.1:216733-217434(-)	OK
glimmer	Cluster 1169	CM017454.1ANTONOSPOR:c(121691-122392); CM017454.1:121691-122392(-)	OK
glimmer	Cluster 1170	CM017455.1ANTONOSPOR:64284-64985; CM017455.1:64284-64985(+)	OK
glimmer	Cluster 1171	CM017460.1ANTONOSPOR:17695-18396; CM017460.1:17695-18396(+)	OK
glimmer	Cluster 1172	CM017462.1ANTONOSPOR:c(97986-98687); CM017462.1:97986-98687(-)	OK
glimmer	Cluster 1173	CM017449.1ANTONOSPOR:159749-160447; CM017449.1:159749-160447(+)	OK
glimmer	Cluster 1174	CM017452.1ANTONOSPOR:185092-185790; CM017452.1:185092-185790(+)	OK
glimmer	Cluster 1175	CM017450.1ANTONOSPOR:33383-34078; CM017450.1:33383-34078(+)	OK
glimmer	Cluster 1176	CM017450.1ANTONOSPOR:202206-202901; CM017450.1:202205-202900(+)	OK
glimmer	Cluster 1177	CM017447.1ANTONOSPOR:c(<1-690)	Gène non prédit
glimmer	Cluster 1178	CM017447.1ANTONOSPOR:c(323983-324675); CM017447.1:323982-324674(-)	OK
glimmer	Cluster 1179	CM017448.1ANTONOSPOR:c(124791-125483); CM017448.1:124791-125483(-)	OK
glimmer	Cluster 1180	CM017451.1ANTONOSPOR:127709-128401; CM017451.1:127709-128401(+)	OK
glimmer	Cluster 1181	CM017454.1ANTONOSPOR:29745-30437; CM017454.1:29733-30437(+)	Différent (Différence au début: 29745 vs 29733)
glimmer	Cluster 1182	CM017455.1ANTONOSPOR:161031-161723; CM017455.1:161031-161723(+)	OK
glimmer	Cluster 1183	CM017462.1ANTONOSPOR:c(73591-74283); CM017462.1:73591-74283(-)	OK
glimmer	Cluster 1184	CM017447.1ANTONOSPOR:c(356924-357613); CM017447.1:356923-357612(-)	OK
glimmer	Cluster 1185	CM017448.1ANTONOSPOR:c(126344-127033); CM017448.1:126344-127033(-)	OK
glimmer	Cluster 1186	CM017448.1ANTONOSPOR:c(180934-181623); CM017448.1:180934-181623(-)	OK
glimmer	Cluster 1187	CM017449.1ANTONOSPOR:157131-157820; CM017449.1:157131-157820(+)	OK
glimmer	Cluster 1188	CM017449.1ANTONOSPOR:c(185695-186384); CM017449.1:185695-186384(-)	OK
glimmer	Cluster 1189	CM017457.1ANTONOSPOR:16598-17287; CM017457.1:16598-17287(+)	OK
