Outil	Cluster	Gènes	État AA
glimmer	Cluster 1103	gene_17520:639759-640688; Chr07:639759-640688(+)	OK
glimmer	Cluster 1104	gene_18390:c(214531-215460); Chr08:214531-215460(-)	OK
glimmer	Cluster 1105	gene_20540:65107-66036; Chr10:65107-66036(+)	OK
glimmer	Cluster 1106	gene_21990:c(151713-152642); Chr11:151713-152642(-)	OK
glimmer	Cluster 1107	gene_5170:c(346098-347024); Chr02:346098-347024(-)	OK
glimmer	Cluster 1108	gene_18180:139385-140311; Chr08:139427-140311(+)	Différent (Différence au début: 139385 vs 139427)
glimmer	Cluster 1109	gene_19040:511020-511946; Chr08:511020-511946(+)	OK
glimmer	Cluster 1110	gene_2720:917859-918782; Chr01:917859-918782(+)	OK
glimmer	Cluster 1111	gene_7390:1208679-1209602; Chr02:1208679-1209602(+)	OK
glimmer	Cluster 1112	gene_8490:c(308274-309197); Chr03:308274-309197(-)	OK
glimmer	Cluster 1113	gene_19170:549947-550870; Chr08:549947-550870(+)	OK
glimmer	Cluster 1114	gene_21010:238296-239219; Chr10:238296-239219(+)	OK
glimmer	Cluster 1115	gene_21330:421868-422791; Chr10:421868-422791(+)	OK
glimmer	Cluster 1116	gene_5870:588983-589903; Chr02:588983-589903(+)	OK
glimmer	Cluster 1117	gene_6430:915265-916185; Chr02:915265-916185(+)	OK
glimmer	Cluster 1118	gene_8970:c(592420-593340); Chr03:592420-593340(-)	OK
glimmer	Cluster 1119	gene_15930:c(637645-638565)	Gène non prédit
glimmer	Cluster 1120	gene_16710:c(228746-229666); Chr07:228746-229504(-)	Différent (Différence au début: 229666 vs 229504)
glimmer	Cluster 1121	gene_19080:521163-522083; Chr08:521163-522083(+)	OK
glimmer	Cluster 1122	gene_21210:369160-370080; Chr10:369460-370080(+)	Différent (Différence au début: 369160 vs 369460)
glimmer	Cluster 1123	gene_25080:67109-68029; Chr14:67109-68029(+)	OK
glimmer	Cluster 1124	gene_8100:c(115740-116657); Chr03:115740-116657(-)	OK
glimmer	Cluster 1125	gene_9400:831644-832561; Chr03:831644-832561(+)	OK
glimmer	Cluster 1126	gene_9980:c(1068029-1068946); Chr03:1068029-1068946(-)	OK
glimmer	Cluster 1127	gene_12840:28351-29268; Chr05:28351-29268(+); Chr06:28351-29268(+)	OK
glimmer	Cluster 1128	gene_15900:c(633428-634345)	Gène non prédit
glimmer	Cluster 1129	gene_21350:c(432802-433719); Chr10:432802-433719(-)	OK
glimmer	Cluster 1130	gene_21940:c(137194-138111); Chr11:137194-138111(-)	OK
glimmer	Cluster 1131	gene_2160:c(750981-751895); Chr01:750981-751895(-)	OK
glimmer	Cluster 1132	gene_11550:378541-379455; Chr04:378541-379455(+)	OK
glimmer	Cluster 1133	gene_21930:c(127996-128910); Chr11:127996-128910(-)	OK
glimmer	Cluster 1134	gene_24790:316622-317536; Chr13:316622-317536(+)	OK
glimmer	Cluster 1135	gene_7680:c(1312614-1313525); Chr02:1312614-1313525(-)	OK
glimmer	Cluster 1136	gene_8140:c(131246-132157); Chr03:131246-132157(-)	OK
glimmer	Cluster 1137	gene_2550:847532-848440; Chr01:847532-848440(+)	OK
glimmer	Cluster 1138	gene_6870:1034266-1035174; Chr02:1034266-1035174(+)	OK
glimmer	Cluster 1139	gene_8130:c(127189-128097); Chr03:127189-128097(-)	OK
glimmer	Cluster 1140	gene_10470:1238487-1239395; Chr03:1238487-1239395(+)	OK
glimmer	Cluster 1141	gene_19510:c(166734-167642); Chr09:166734-167642(-)	OK
glimmer	Cluster 1142	gene_24220:c(77572-78480); Chr13:77572-78480(-)	OK
glimmer	Cluster 1143	gene_3590:1198401-1199306; Chr01:1198401-1199306(+)	OK
glimmer	Cluster 1144	gene_7350:c(1199711-1200616); Chr02:1199711-1200616(-)	OK
glimmer	Cluster 1145	gene_16270:c(58582-59487); Chr07:58582-59487(-)	OK
glimmer	Cluster 1146	gene_17760:716450-717355; Chr07:716852-717355(+)	Différent (Différence au début: 716450 vs 716852)
glimmer	Cluster 1147	gene_19000:491356-492261; Chr08:491356-492261(+)	OK
glimmer	Cluster 1148	gene_230:130789-131691; Chr01:130789-131691(+)	OK
glimmer	Cluster 1149	gene_7600:c(1279710-1280612); Chr02:1279710-1280612(-)	OK
glimmer	Cluster 1150	gene_8960:588097-588999; Chr03:588097-588999(+)	OK
glimmer	Cluster 1151	gene_15880:624937-625839	Gène non prédit
glimmer	Cluster 1152	gene_18740:402212-403114; Chr08:402212-403114(+)	OK
glimmer	Cluster 1153	gene_19740:c(283193-284095); Chr09:283193-284095(-)	OK
glimmer	Cluster 1154	gene_23450:c(294777-295679); Chr12:294777-295679(-)	OK
glimmer	Cluster 1155	gene_23930:458492-459394; Chr12:458492-459394(+)	OK
glimmer	Cluster 1156	gene_25130:c(83746-84648); Chr14:83746-84648(-)	OK
glimmer	Cluster 1157	gene_5090:c(321229-322128); Chr02:321229-322128(-)	OK
glimmer	Cluster 1158	gene_11680:c(421270-422169); Chr04:421270-422169(-)	OK
glimmer	Cluster 1159	gene_14240:c(661777-662676); Chr05:661777-662676(-); Chr06:661777-662676(-)	OK
glimmer	Cluster 1160	gene_1670:613550-614446; Chr01:613772-614446(+)	Différent (Différence au début: 613550 vs 613772)
glimmer	Cluster 1161	gene_15150:342024-342920	Gène non prédit
glimmer	Cluster 1162	gene_20750:133837-134733; Chr10:133837-134733(+)	OK
glimmer	Cluster 1163	gene_24110:c(15564-16460); Chr13:15564-16460(-)	OK
glimmer	Cluster 1164	gene_24120:19522-20418; Chr13:19522-20418(+)	OK
glimmer	Cluster 1165	gene_24130:c(25561-26457); Chr13:25561-26358(-)	Différent (Différence au début: 26457 vs 26358)
glimmer	Cluster 1166	gene_26990:c(91641-92537); Chr17:91641-92591(-)	Différent (Différence au début: 92537 vs 92591)
glimmer	Cluster 1167	gene_27000:95602-96498; Chr17:95602-96498(+)	OK
glimmer	Cluster 1168	gene_27010:c(100767-101663); Chr17:100767-101564(-)	Différent (Différence au début: 101663 vs 101564)
glimmer	Cluster 1169	gene_17640:678267-679160; Chr07:678267-679160(+)	OK
glimmer	Cluster 1170	gene_18400:c(217044-217937); Chr08:217044-217937(-)	OK
glimmer	Cluster 1171	gene_18650:c(368567-369460); Chr08:368567-369460(-)	OK
glimmer	Cluster 1172	gene_22060:177179-178072; Chr11:177179-178072(+)	OK
glimmer	Cluster 1173	gene_23500:c(324365-325258); Chr12:324365-325165(-)	Différent (Différence au début: 325258 vs 325165)
glimmer	Cluster 1174	gene_1730:627444-628334; Chr01:627444-628334(+)	OK
glimmer	Cluster 1175	gene_16780:261123-262013; Chr07:261123-262013(+)	OK
glimmer	Cluster 1176	gene_19500:c(161880-162770); Chr09:161880-162770(-)	OK
glimmer	Cluster 1177	gene_5750:553557-554444; Chr02:553557-554444(+)	OK
glimmer	Cluster 1178	gene_9900:c(1022936-1023823); Chr03:1022936-1023823(-)	OK
glimmer	Cluster 1179	gene_20890:c(176041-176928); Chr10:176041-176928(-)	OK
glimmer	Cluster 1180	gene_22000:c(157665-158552); Chr11:157665-158552(-)	OK
glimmer	Cluster 1181	gene_24630:236562-237449; Chr13:236562-237449(+)	OK
glimmer	Cluster 1182	gene_9600:924712-925596; Chr03:924712-925596(+)	OK
glimmer	Cluster 1183	gene_9780:c(970362-971246); Chr03:970362-971246(-)	OK
glimmer	Cluster 1184	gene_10600:c(66718-67602); Chr04:66718-67602(-)	OK
glimmer	Cluster 1185	gene_14250:666350-667234; Chr05:666350-667234(+); Chr06:666350-667234(+)	OK
glimmer	Cluster 1186	gene_17800:c(724542-725426); Chr07:724542-725426(-)	OK
glimmer	Cluster 1187	gene_26400:42175-43059; Chr16:42175-43059(+)	OK
glimmer	Cluster 1188	gene_5680:537975-538856; Chr02:538002-538856(+)	Différent (Différence au début: 537975 vs 538002)
glimmer	Cluster 1189	gene_6890:c(1040518-1041399); Chr02:1040518-1041399(-)	OK
glimmer	Cluster 1190	gene_7100:1090892-1091773; Chr02:1090784-1091773(+)	Différent (Différence au début: 1090892 vs 1090784)
glimmer	Cluster 1191	gene_7970:90725-91606; Chr03:90725-91606(+)	OK
glimmer	Cluster 1192	gene_18500:c(269922-270803); Chr08:269922-270677(-)	Différent (Différence au début: 270803 vs 270677)
glimmer	Cluster 1193	gene_6000:c(652175-653053); Chr02:652175-653053(-)	OK
glimmer	Cluster 1194	gene_11520:c(370224-371102); Chr04:370224-371102(-)	OK
glimmer	Cluster 1195	gene_12740:c(870615-871493); Chr04:870615-871493(-)	OK
glimmer	Cluster 1196	gene_13090:c(134818-135696); Chr05:134818-135696(-); Chr06:134818-135696(-)	OK
glimmer	Cluster 1197	gene_16650:192401-193279; Chr07:192401-193279(+)	OK
glimmer	Cluster 1198	gene_19280:603503-604381; Chr08:603503-604381(+)	OK
glimmer	Cluster 1199	gene_23860:c(431828-432706); Chr12:431828-432706(-)	OK
glimmer	Cluster 1200	gene_12570:c(773246-774121); Chr04:773246-774121(-)	OK
glimmer	Cluster 1201	gene_18040:c(85984-86859); Chr08:85984-86859(-)	OK
glimmer	Cluster 1202	gene_20050:457728-458603; Chr09:457728-458603(+)	OK
glimmer	Cluster 1203	gene_21340:423014-423889; Chr10:423014-423889(+)	OK
glimmer	Cluster 1204	gene_22890:29623-30498; Chr12:29623-30498(+)	OK
glimmer	Cluster 1205	gene_26130:c(158787-159662); Chr15:158787-159692(-)	Différent (Différence au début: 159662 vs 159692)
glimmer	Cluster 1206	gene_9040:c(625319-626191); Chr03:625319-626191(-)	OK
glimmer	Cluster 1207	gene_9810:980042-980914; Chr03:980042-980914(+)	OK
glimmer	Cluster 1208	gene_12590:c(783071-783943); Chr04:783071-783874(-)	Différent (Différence au début: 783943 vs 783874)
glimmer	Cluster 1209	gene_2070:c(720919-721788); Chr01:720919-721788(-)	OK
glimmer	Cluster 1210	gene_8170:161717-162586; Chr03:161717-162586(+)	OK
glimmer	Cluster 1211	gene_8160:142021-142887; Chr03:142021-142887(+)	OK
glimmer	Cluster 1212	gene_11310:c(293204-294070); Chr04:293204-294070(-)	OK
glimmer	Cluster 1213	gene_11230:272346-273209; Chr04:272346-273209(+)	OK
glimmer	Cluster 1214	gene_14170:c(643551-644414); Chr05:643551-644414(-); Chr06:643551-644414(-)	OK
glimmer	Cluster 1215	gene_14450:717088-717951; Chr05:717088-717951(+); Chr06:717088-717951(+)	OK
glimmer	Cluster 1216	gene_14640:38617-39480	Gène non prédit
glimmer	Cluster 1217	gene_15210:c(378505-379368)	Gène non prédit
glimmer	Cluster 1218	gene_15940:c(638903-639766)	Gène non prédit
glimmer	Cluster 1219	gene_1520:574510-575370; Chr01:574510-575370(+)	OK
glimmer	Cluster 1220	gene_9290:c(796827-797687); Chr03:796827-797687(-)	OK
glimmer	Cluster 1221	gene_21920:c(123720-124580); Chr11:123720-124580(-)	OK
glimmer	Cluster 1222	gene_25030:50923-51783; Chr14:50923-51783(+)	OK
glimmer	Cluster 1223	gene_6630:952639-953496; Chr02:952639-953496(+)	OK
glimmer	Cluster 1224	gene_10080:c(1094748-1095605); Chr03:1094748-1095605(-)	OK
glimmer	Cluster 1225	gene_14200:652936-653793; Chr05:652936-653793(+); Chr06:652936-653793(+)	OK
glimmer	Cluster 1226	gene_2800:c(942832-943686); Chr01:942832-943686(-)	OK
glimmer	Cluster 1227	gene_7750:c(1332321-1333175); Chr02:1332321-1333175(-)	OK
glimmer	Cluster 1228	gene_9950:c(1059244-1060098); Chr03:1059244-1060098(-)	OK
glimmer	Cluster 1229	gene_11750:c(448261-449115); Chr04:448261-449115(-)	OK
glimmer	Cluster 1230	gene_13980:c(571545-572399); Chr05:571545-572399(-); Chr06:571545-572399(-)	OK
glimmer	Cluster 1231	gene_20020:c(441421-442275); Chr09:441421-442275(-)	OK
glimmer	Cluster 1232	gene_23310:230315-231169; Chr12:230315-231169(+)	OK
glimmer	Cluster 1233	gene_23440:c(291121-291975); Chr12:291121-291975(-)	OK
glimmer	Cluster 1234	gene_25490:240191-241045; Chr14:240329-241045(+)	Différent (Différence au début: 240191 vs 240329)
glimmer	Cluster 1235	gene_5840:c(578327-579178); Chr02:578327-579178(-)	OK
glimmer	Cluster 1236	gene_6090:699656-700507; Chr02:699656-700507(+)	OK
glimmer	Cluster 1237	gene_8270:c(222175-223026); Chr03:222175-223026(-)	OK
glimmer	Cluster 1238	gene_18770:416875-417726; Chr08:416875-417726(+)	OK
glimmer	Cluster 1239	gene_25230:c(108561-109412); Chr14:108561-109319(-)	Différent (Différence au début: 109412 vs 109319)
glimmer	Cluster 1240	gene_3110:1037410-1038258; Chr01:1037410-1038258(+)	OK
glimmer	Cluster 1241	gene_10750:c(93772-94620); Chr04:93772-94620(-)	OK
glimmer	Cluster 1242	gene_11060:c(204083-204931); Chr04:204083-204931(-)	OK
glimmer	Cluster 1243	gene_11090:218111-218959; Chr04:218111-218959(+)	OK
glimmer	Cluster 1244	gene_12580:c(780171-781019); Chr04:780171-781019(-)	OK
glimmer	Cluster 1245	gene_18260:c(167119-167967); Chr08:167119-167967(-)	OK
glimmer	Cluster 1246	gene_21170:c(315968-316816); Chr10:315968-316816(-)	OK
glimmer	Cluster 1247	gene_26280:c(221441-222289); Chr15:221441-222289(-)	OK
glimmer	Cluster 1248	gene_1150:c(443790-444635); Chr01:443790-444635(-)	OK
glimmer	Cluster 1249	gene_3180:c(1056131-1056996)	Gène non prédit
glimmer	Cluster 1250	gene_10220:c(1148993-1149838); Chr03:1148993-1149838(-)	OK
glimmer	Cluster 1251	gene_12750:c(878819-879664); Chr04:878819-879664(-)	OK
glimmer	Cluster 1252	gene_12950:c(68338-69183); Chr05:68338-69183(-); Chr06:68338-69183(-)	OK
glimmer	Cluster 1253	gene_16970:402036-402881; Chr07:402036-402881(+)	OK
glimmer	Cluster 1254	gene_20530:c(63894-64739); Chr10:63894-64739(-)	OK
glimmer	Cluster 1255	gene_23740:399946-400791; Chr12:399946-400791(+)	OK
glimmer	Cluster 1256	gene_7030:1073621-1074463; Chr02:1073621-1074463(+)	OK
glimmer	Cluster 1257	gene_20780:c(147538-148380); Chr10:147538-148380(-)	OK
glimmer	Cluster 1258	gene_23700:c(391626-392468); Chr12:391626-392468(-)	OK
glimmer	Cluster 1259	gene_25510:242497-243339; Chr14:242497-243339(+)	OK
glimmer	Cluster 1260	gene_26880:c(66116-66958); Chr17:66116-66958(-)	OK
glimmer	Cluster 1261	gene_20:31678-32517; Chr01:31678-32517(+)	OK
glimmer	Cluster 1262	gene_1220:c(468901-469740); Chr01:468901-469740(-)	OK
glimmer	Cluster 1263	gene_4220:c(59806-60645); Chr02:59806-60543(-)	Différent (Différence au début: 60645 vs 60543)
glimmer	Cluster 1264	gene_15180:c(362141-362980)	Gène non prédit
glimmer	Cluster 1265	gene_18170:c(138293-139132); Chr08:138293-139132(-)	OK
glimmer	Cluster 1266	gene_24990:37044-37883; Chr14:37044-37883(+)	OK
glimmer	Cluster 1267	gene_2280:775640-776476; Chr01:775640-776476(+)	OK
glimmer	Cluster 1268	gene_2560:c(852900-853736); Chr01:852900-853736(-)	OK
glimmer	Cluster 1269	gene_3930:c(1336425-1337261); Chr01:1336425-1337261(-)	OK
glimmer	Cluster 1270	gene_6100:702393-703229; Chr02:702393-703229(+)	OK
glimmer	Cluster 1271	gene_8210:191599-192435; Chr03:191599-192435(+)	OK
glimmer	Cluster 1272	gene_11530:c(372525-373361); Chr04:372525-373361(-)	OK
glimmer	Cluster 1273	gene_12050:552929-553765; Chr04:552929-553765(+)	OK
glimmer	Cluster 1274	gene_12180:c(601707-602543); Chr04:601707-602423(-)	Différent (Différence au début: 602543 vs 602423)
glimmer	Cluster 1275	gene_12310:652090-652926; Chr04:652090-652926(+)	OK
glimmer	Cluster 1276	gene_13750:c(444027-444863); Chr05:444027-444863(-); Chr06:444027-444863(-)	OK
glimmer	Cluster 1277	gene_13790:c(475054-475890); Chr05:475054-475890(-); Chr06:475054-475890(-)	OK
glimmer	Cluster 1278	gene_13830:c(501000-501836); Chr05:501000-501836(-); Chr06:501000-501836(-)	OK
glimmer	Cluster 1279	gene_13870:c(521186-522022); Chr05:521186-522022(-); Chr06:521186-522022(-)	OK
glimmer	Cluster 1280	gene_15010:220439-221275	Gène non prédit
glimmer	Cluster 1281	gene_15110:c(278321-279157)	Gène non prédit
glimmer	Cluster 1282	gene_17500:634343-635179; Chr07:634343-635179(+)	OK
glimmer	Cluster 1283	gene_24710:c(281578-282414); Chr13:281578-282414(-)	OK
glimmer	Cluster 1284	gene_7220:c(1144335-1145168); Chr02:1144335-1145015(-)	Différent (Différence au début: 1145168 vs 1145015)
glimmer	Cluster 1285	gene_11660:416318-417151; Chr04:416318-417151(+)	OK
glimmer	Cluster 1286	gene_15000:218471-219304	Gène non prédit
glimmer	Cluster 1287	gene_19900:397376-398209; Chr09:397376-398209(+)	OK
glimmer	Cluster 1288	gene_20960:c(210655-211488); Chr10:210655-211488(-)	OK
glimmer	Cluster 1289	gene_25250:c(109862-110695); Chr14:109862-110623(-)	Différent (Différence au début: 110695 vs 110623)
glimmer	Cluster 1290	gene_25890:42700-43533; Chr15:42694-43533(+)	Différent (Différence au début: 42700 vs 42694)
glimmer	Cluster 1291	gene_3530:c(1184892-1185722); Chr01:1184892-1185722(-)	OK
glimmer	Cluster 1292	gene_7310:1177051-1177881; Chr02:1177051-1177881(+)	OK
glimmer	Cluster 1293	gene_8060:105388-106218; Chr03:105388-106218(+)	OK
glimmer	Cluster 1294	gene_13710:423676-424506; Chr05:423676-424506(+); Chr06:423676-424506(+)	OK
glimmer	Cluster 1295	gene_16810:279009-279839; Chr07:279009-279839(+)	OK
glimmer	Cluster 1296	gene_17490:630705-631535; Chr07:630705-631535(+)	OK
glimmer	Cluster 1297	gene_3520:c(1178424-1179251); Chr01:1178424-1179251(-)	OK
glimmer	Cluster 1298	gene_9860:1003453-1004280; Chr03:1003510-1004280(+)	Différent (Différence au début: 1003453 vs 1003510)
glimmer	Cluster 1299	gene_9890:c(1018850-1019677); Chr03:1018850-1019560(-)	Différent (Différence au début: 1019677 vs 1019560)
glimmer	Cluster 1300	gene_2770:939813-940637; Chr01:939813-940637(+)	OK
glimmer	Cluster 1301	gene_4580:c(154096-154920); Chr02:154096-154920(-)	OK
glimmer	Cluster 1302	gene_11930:c(529058-529902); Chr04:529058-529435(-)	Différent (Différence au début: 529902 vs 529435)
glimmer	Cluster 1303	gene_19450:c(136805-137629); Chr09:136805-137641(-)	Différent (Différence au début: 137629 vs 137641)
glimmer	Cluster 1304	gene_21490:504936-505760; Chr10:504924-505760(+)	Différent (Différence au début: 504936 vs 504924)
glimmer	Cluster 1305	gene_23530:339910-340734; Chr12:339910-340734(+)	OK
glimmer	Cluster 1306	gene_6140:c(763033-763854); Chr02:763033-763854(-)	OK
glimmer	Cluster 1307	gene_6240:832028-832849; Chr02:832028-832849(+)	OK
glimmer	Cluster 1308	gene_22440:c(326155-326976); Chr11:326155-326976(-)	OK
glimmer	Cluster 1309	gene_23900:442102-442923; Chr12:442102-442923(+)	OK
glimmer	Cluster 1310	gene_26510:c(112927-113748); Chr16:112927-113493(-)	Différent (Différence au début: 113748 vs 113493)
glimmer	Cluster 1311	gene_560:c(240409-241227); Chr01:240409-241227(-)	OK
glimmer	Cluster 1312	gene_2050:c(714338-715156); Chr01:714338-715156(-)	OK
glimmer	Cluster 1313	gene_5860:c(583635-584453); Chr02:583635-584453(-)	OK
glimmer	Cluster 1314	gene_6180:c(785518-786336); Chr02:785518-786336(-)	OK
glimmer	Cluster 1315	gene_8000:96557-97375; Chr03:96557-97375(+)	OK
glimmer	Cluster 1316	gene_8820:c(533954-534772); Chr03:533954-534772(-)	OK
glimmer	Cluster 1317	gene_8830:535233-536051; Chr03:535281-536051(+)	Différent (Différence au début: 535233 vs 535281)
glimmer	Cluster 1318	gene_8870:c(560160-560978); Chr03:560160-560930(-)	Différent (Différence au début: 560978 vs 560930)
glimmer	Cluster 1319	gene_8900:c(570848-571666); Chr03:570848-571666(-)	OK
glimmer	Cluster 1320	gene_13110:c(153968-154786); Chr05:153968-154786(-); Chr06:153968-154786(-)	OK
glimmer	Cluster 1321	gene_13120:159678-160496; Chr05:159678-160496(+); Chr06:159678-160496(+)	OK
glimmer	Cluster 1322	gene_14860:c(169283-170101)	Gène non prédit
glimmer	Cluster 1323	gene_16980:406072-406890; Chr07:406072-406890(+)	OK
glimmer	Cluster 1324	gene_18460:c(240311-241129); Chr08:240311-241081(-)	Différent (Différence au début: 241129 vs 241081)
glimmer	Cluster 1325	gene_18470:241590-242408; Chr08:241590-242408(+)	OK
glimmer	Cluster 1326	gene_18510:271187-272005; Chr08:271187-272005(+)	OK
glimmer	Cluster 1327	gene_18560:329400-330218; Chr08:329442-330218(+)	Différent (Différence au début: 329400 vs 329442)
glimmer	Cluster 1328	gene_18610:c(353835-354653); Chr08:353835-354653(-)	OK
glimmer	Cluster 1329	gene_21230:377152-377970; Chr10:377200-377970(+)	Différent (Différence au début: 377152 vs 377200)
glimmer	Cluster 1330	gene_22100:204264-205082; Chr11:204264-205082(+)	OK
glimmer	Cluster 1331	gene_22410:c(304853-305671); Chr11:304853-305671(-)	OK
glimmer	Cluster 1332	gene_22490:351404-352222; Chr11:351404-352222(+)	OK
glimmer	Cluster 1333	gene_3310:c(1110917-1111732); Chr01:1110917-1111732(-)	OK
glimmer	Cluster 1334	gene_5300:c(401606-402421); Chr02:401606-402388(-)	Différent (Différence au début: 402421 vs 402388)
glimmer	Cluster 1335	gene_8640:388318-389133; Chr03:388318-389133(+)	OK
glimmer	Cluster 1336	gene_13130:163616-164431; Chr05:163616-164431(+); Chr06:163616-164431(+)	OK
glimmer	Cluster 1337	gene_14290:c(680486-681301); Chr05:680486-681301(-); Chr06:680486-681301(-)	OK
glimmer	Cluster 1338	gene_22400:c(301853-302668); Chr11:301853-302668(-)	OK
glimmer	Cluster 1339	gene_24080:c(7858-8673); Chr13:7858-8673(-)	OK
glimmer	Cluster 1340	gene_24690:268119-268934; Chr13:268119-268934(+)	OK
glimmer	Cluster 1341	gene_26960:c(83954-84769); Chr17:83954-84769(-)	OK
glimmer	Cluster 1342	gene_210:c(126377-127189); Chr01:126377-127189(-)	OK
glimmer	Cluster 1343	gene_630:c(264437-265249); Chr01:264437-265249(-)	OK
glimmer	Cluster 1344	gene_2570:c(855533-856345); Chr01:855533-856345(-)	OK
glimmer	Cluster 1345	gene_8650:391632-392444; Chr03:391632-392444(+)	OK
glimmer	Cluster 1346	gene_13140:167973-168785; Chr05:167973-168785(+); Chr06:167973-168785(+)	OK
glimmer	Cluster 1347	gene_22390:c(298552-299364); Chr11:298552-299364(-)	OK
glimmer	Cluster 1348	gene_3250:1079314-1080123; Chr01:1079314-1080123(+)	OK
glimmer	Cluster 1349	gene_6210:c(812471-813280); Chr02:812471-813280(-)	OK
glimmer	Cluster 1350	gene_8910:572122-572931; Chr03:572122-572931(+)	OK
glimmer	Cluster 1351	gene_12360:c(675775-676584); Chr04:675775-676584(-)	OK
glimmer	Cluster 1352	gene_21180:c(318990-319799); Chr10:318990-319799(-)	OK
glimmer	Cluster 1353	gene_26810:48295-49104; Chr17:48283-49104(+)	Différent (Différence au début: 48295 vs 48283)
glimmer	Cluster 1354	gene_7380:c(1204718-1205524); Chr02:1204718-1205524(-)	OK
glimmer	Cluster 1355	gene_13380:238422-239228; Chr05:238422-239228(+); Chr06:238422-239228(+)	OK
glimmer	Cluster 1356	gene_26650:212596-213402; Chr16:212596-213402(+)	OK
glimmer	Cluster 1357	gene_7840:25321-26124; Chr03:25321-26124(+)	OK
glimmer	Cluster 1358	gene_8730:c(448753-449556); Chr03:448753-449442(-)	Différent (Différence au début: 449556 vs 449442)
glimmer	Cluster 1359	gene_9840:988901-989704; Chr03:988901-989704(+)	OK
glimmer	Cluster 1360	gene_12760:c(931447-932250); Chr04:931447-932250(-)	OK
glimmer	Cluster 1361	gene_16120:c(710924-711727)	Gène non prédit
glimmer	Cluster 1362	gene_16150:7577-8380; Chr07:7577-8380(+)	OK
glimmer	Cluster 1363	gene_20460:c(613686-614489); Chr09:613686-614489(-)	OK
glimmer	Cluster 1364	gene_22220:232783-233586; Chr11:232777-233586(+)	Différent (Différence au début: 232783 vs 232777)
glimmer	Cluster 1365	gene_22470:c(345262-346065); Chr11:345262-346065(-)	OK
glimmer	Cluster 1366	gene_22830:c(547903-548706); Chr11:547903-548706(-)	OK
glimmer	Cluster 1367	gene_23480:317640-318443; Chr12:317640-318443(+)	OK
glimmer	Cluster 1368	gene_24050:c(494742-495545); Chr12:494742-495545(-)	OK
glimmer	Cluster 1369	gene_24960:9386-10189; Chr14:9386-10189(+)	OK
glimmer	Cluster 1370	gene_25720:c(314286-315089); Chr14:314286-315038(-)	Différent (Différence au début: 315089 vs 315038)
glimmer	Cluster 1371	gene_26380:31669-32472; Chr16:31669-32472(+)	OK
glimmer	Cluster 1372	gene_26670:c(222702-223505); Chr16:222702-223505(-)	OK
glimmer	Cluster 1373	gene_6220:813742-814542; Chr02:813742-814542(+)	OK
glimmer	Cluster 1374	gene_8330:c(241575-242375); Chr03:241575-242375(-)	OK
glimmer	Cluster 1375	gene_8450:290107-290907; Chr03:290107-290907(+)	OK
glimmer	Cluster 1376	gene_8740:450047-450847; Chr03:450047-450847(+)	OK
glimmer	Cluster 1377	gene_14150:630210-631010; Chr05:630210-631010(+); Chr06:630210-631010(+)	OK
glimmer	Cluster 1378	gene_14750:c(114863-115663)	Gène non prédit
glimmer	Cluster 1379	gene_14760:116122-116922	Gène non prédit
glimmer	Cluster 1380	gene_15520:c(493381-494181)	Gène non prédit
glimmer	Cluster 1381	gene_18550:c(328139-328939); Chr08:328139-328897(-)	Différent (Différence au début: 328939 vs 328897)
glimmer	Cluster 1382	gene_21220:c(375894-376694); Chr10:375894-376652(-)	Différent (Différence au début: 376694 vs 376652)
glimmer	Cluster 1383	gene_24310:c(95033-95833); Chr13:95033-95833(-)	OK
glimmer	Cluster 1384	gene_7830:21035-21832; Chr03:21035-21832(+)	OK
glimmer	Cluster 1385	gene_10150:c(1123289-1124086); Chr03:1123289-1124086(-)	OK
glimmer	Cluster 1386	gene_12770:c(937648-938445); Chr04:937648-938445(-)	OK
glimmer	Cluster 1387	gene_14800:141598-142395	Gène non prédit
glimmer	Cluster 1388	gene_15370:c(434592-435389)	Gène non prédit
glimmer	Cluster 1389	gene_16140:4657-5454; Chr07:4657-5454(+); Chr14:6468-7265(+)	OK
glimmer	Cluster 1390	gene_19350:26798-27595; Chr09:26798-27595(+)	OK
glimmer	Cluster 1391	gene_19520:c(172390-173187); Chr09:172390-173187(-)	OK
glimmer	Cluster 1392	gene_21730:c(50019-50816); Chr11:50019-50816(-)	OK
glimmer	Cluster 1393	gene_22480:c(348207-349004); Chr11:348207-349004(-)	OK
glimmer	Cluster 1394	gene_22840:c(551984-552781); Chr11:551984-552781(-)	OK
glimmer	Cluster 1395	gene_23300:c(227963-228760); Chr12:227963-228760(-)	OK
glimmer	Cluster 1396	gene_24060:c(497680-498477); Chr12:497680-498477(-)	OK
glimmer	Cluster 1397	gene_24090:10411-11208; Chr13:10411-11208(+)	OK
glimmer	Cluster 1398	gene_24680:c(266862-267659); Chr13:266862-267659(-)	OK
glimmer	Cluster 1399	gene_24950:6468-7265	Gène non prédit
glimmer	Cluster 1400	gene_26680:c(225814-226611); Chr16:225814-226611(-)	OK
glimmer	Cluster 1401	gene_26970:86471-87268; Chr17:86471-87268(+)	OK
glimmer	Cluster 1402	gene_5880:597339-598133; Chr02:597507-598133(+)	Différent (Différence au début: 597339 vs 597507)
glimmer	Cluster 1403	gene_8380:c(268844-269638); Chr03:268844-269638(-)	OK
glimmer	Cluster 1404	gene_8440:c(288835-289629); Chr03:288835-289629(-)	OK
